transaction_id,timestamp,sender_address,receiver_address,amount,transaction_fee,gas_used,block_number,confirmation_time
e29c9c180c6279b0,2024-09-18 09:37:00,0x6f81082badfd007354ac6ebb78adaa04bfedf9a1,0x89aa1e580023722db67646e8149eb246c748e180,3.3632,0.049832,62786,1079141,354
c6f3ac57944a5314,2024-09-07 11:03:00,0x73475cb40a568e8da8a045ced110137e159f890a,0x09eac95eb995b821f45353054da3c7eec5f5171f,148.6844,0.027816,27737,1012115,391
86e5014965866131,2024-07-11 14:50:00,0xd15e7843961ed4bfa3e08a80b882c74670e9e934,0x7fc81a57656ec055615121454cb5343aaf3db93c,168.5315,0.038472,57062,1039062,262
9f14025af0065b30,2024-02-01 15:21:00,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48,0x7ed8f0f3b707956d9fb1e889e11153e0aa0a8549,82.6166,0.047244,75237,1809343,65
76a50887d8f1c2e9,2024-11-30 13:01:00,0xc24cf8d31cf7e596ba052b7ed00f169b1c2bafb9,0x2c69bc9b34fb0800a44a702e45019c107dfdc827,18.1644,0.042497,72571,1628349,472
7a61b53701befdae,2024-03-31 21:29:00,0x9512d95d00d61bdec03d2b99d6ecc455ee5644ae,0xfbb2a73b0bacf3953186a92029e3e9b130373a9f,5.1389,0.012443,46510,1294700,466
aea92132c4cbeb26,2024-10-02 15:22:00,0xf8809aff4d69bece79dabe35be0c708b890d7eaf,0xc2a181d8178a9f753b013fc4bb892ceeb5dc5bcb,57.6375,0.022582,40426,1995635,92
0b918943df0962bc,2024-02-27 09:07:00,0x02f99d2002c703f1669e358989f1663e1e38e962,0x308831041ea4863c3f87d222c31f759411898c87,29.0045,0.006545,58265,1390479,108
d59eced1ded07f84,2024-08-01 11:39:00,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd,0xa9346b0068335c634304afa5de1d51232a809667,6.5076,0.047707,38850,1526257,158
3d914f9348c9cc0f,2024-09-20 08:01:00,0xbda584056eb9957d6c681e00079eff36fec289e2,0x07e46896ba89f88776fed50a1b7895129f9b9af7,34.1774,0.030348,87150,1830185,338
73475cb40a568e8d,2024-05-20 00:29:00,0xc75de23d89df36ba921287616ee8edb4c986e328,0x7f0a22117f8fe0172cf9209ff622b64a51aaeda2,1.7497,0.011509,95910,1397686,165
44cb730c420480a0,2024-02-20 15:33:00,0x011af72a910ac4acf367eef9e6b761e0980842c3,0x9be3da431e0a833d2b07781de97ebbd0b14c274d,120.0211,0.033618,73375,1121863,199
71ee45a3c0db9a98,2024-02-03 08:50:00,0x38d66d9692ac590000a91b03a88da1c88d51fab2,0x3097fc802d49355a0a256d4b07ab9f7257fcf350,14.9729,0.030945,56435,1796657,503
811786ad1ae74adf,2024-06-14 22:48:00,0x5844a72aee9269a68da28cae55c706d824b02ffb,0xac1270c5058af65025e5b2a3e3014cea69460e7d,54.3128,0.017972,78132,1501076,272
25fc0e7096fc6537,2024-07-29 17:25:00,0x162753c27c8b32975a0edf5e89ab4ed8e2f06f02,0xa42e815c58f3977fe531a80ffd4659121c3b9f87,18.6773,0.005767,99945,1647296,89
31489056e0916d59,2024-02-28 02:27:00,0x85daaf6f7055cd5736287faed9603d712920092c,0x1e472b39b105d349bcd069c4a711b44a2fffb8e2,36.7055,0.033612,23983,1500726,409
98010bd9270f9b10,2024-06-18 12:18:00,0xb2cc86ae48fd3b8775335b586b3549e53af3d749,0x1e5ee5e58c8f490ae68e7e91b1575ebefc2bf6c2,39.5612,0.026063,41662,1678556,269
0e17daca5f3e175f,2024-03-14 13:07:00,0x98964da49d0a98402ed3d2d37b3350cf0aa346f5,0x236b565af6b512826fd89dbbde2e88b94465f780,10.2194,0.038639,44510,1630111,561
1a6562590ef19d10,2024-10-03 19:11:00,0x84a5092e4a5b6fe968fd523fb2fc917dbffae441,0x05ada863a4cf9660fd8c68e2295f1d35b2264815,174.6404,0.026056,99187,1800101,110
031b4af5197ec30a,2024-07-21 09:56:00,0x6e82b8197ce29396936a07b1eb951c88650a2fc0,0x99a0b871c9047c4f5555fcf062e0623174bae387,74.6123,0.042624,61998,1954884,368
41cfc0d1f2d127b0,2024-11-26 03:55:00,0xd536a8c1664fec0bc85615cf3cb2645871e8b293,0xb4bbe448fde336bb6a7d7d765f36d3327c772b84,140.2547,0.02764,77846,1910830,389
2858dcd1057d3eae,2024-09-22 15:54:00,0x4be84111a613654b362415e563cb7607df7b203b,0x6d094db49a6e224278dd87d28835b66af6d2db25,112.6076,0.028091,27640,1634965,230
2fca346db6561871,2024-04-28 10:35:00,0x87c7965a1cc6c11a653b210aaef95e381b95afdd,0xfa7aec4efb728534ef32c172197c9560097c6d0e,45.5527,0.043845,65547,1771246,429
02d20bbd7e394ad5,2024-09-26 13:22:00,0x21ef779311a43f0e067d0f4f600bb5451a8a7e09,0x72933e3b31f0070af6478edc3becf96e1ee59917,127.4718,0.020234,75620,1048320,133
7688b6ef52555962,2024-09-15 16:48:00,0x68519a9eca55c68c72658a2a1716aac3788c2898,0xa67063986e67b7ddd107229ba9d480ee3a02f9d5,4.6328,0.006787,36317,1964918,431
c837649cce43f272,2024-06-01 13:24:00,0x90b0ce469fbd8e30a2862bb24d562dc641c534a9,0xfa88d374b9cf5e059fad4a2fe406feae4c49cbf4,10.9067,0.001536,28564,1496758,240
6208ef0f7750c111,2024-07-13 09:46:00,0xfc47b34e36f4032acd1ca2192a7b9b097011ccbf,0xdbae772db29058a88f9bd830e957c695347c41b6,2.3141,0.037781,48345,1146649,72
3e1e967e9b793e90,2024-02-21 23:50:00,0x55c8079ac96c6a4f6a94e3460c79e4006d62374c,0x3bd625f07792e885b5a4b5f0b9005a5b53a56a61,19.6766,0.031053,95859,1125354,494
39fa9ec190eee7b6,2024-05-04 14:51:00,0x04222ea3e14cb1209b9726defe3efce5196b7afa,0x8722616204217eddb39e7df969e0698aed8e599b,24.6065,0.035234,95038,1612297,583
d029fa3a95e174a1,2024-06-27 06:22:00,0x2b9449f314bf93145f8122906d8dc56c4ca1f116,0xe0850a775c17a87060c0cf6efad1020e0cbef5a4,15.828,0.010727,73393,1781725,492
81b8a03f97e8787c,2024-04-28 23:39:00,0x85daaf6f7055cd5736287faed9603d712920092c,0x74332c78b10e3ee51ac4a3c18ccc15c1b6c9807b,88.2279,0.006905,87081,1448625,528
da4ea2a5506f2693,2024-12-02 14:34:00,0xf7abf2a084c3668c7b90654bf01205085e5d0219,0x0b06d2ffebd5c025cf444cb95a73e1fff0465692,22.0613,0.000826,50430,1028625,164
a68b412c4282555f,2024-10-03 07:27:00,0x7f3ee9fe1fbf452b0c242614e1cad18b6dce034e,0xc63efd61a70d0f6b7e5de2b9e0c36adfae6d7606,16.4901,0.017594,96532,1736400,101
108c995b953c8a35,2024-07-15 13:40:00,0x80c3cd40fa35f9088b8741bd8be6153de05f661c,0x0dfcddb0440e967f05bb68ca09a5e2188b8abc36,39.1204,0.029537,48788,1286233,535
3ada92f28b4ceda3,2024-06-08 22:03:00,0xba9c5622470525f1bbed5f36077631df5089db3a,0x72ba187b05e705de2dced5824d716a71872dedcc,7.5949,0.019673,69543,1036487,464
49d180ecf5613281,2024-08-24 03:15:00,0x156091ee0884f36de9836d58b6f05f357ec6ef06,0x46d4c7c3285e2d04cbf9d55aa79142a277c48372,81.0242,0.02193,34919,1459054,519
a21855da08cb102d,2024-02-10 17:35:00,0xf6e0a1e2ac41945a9aa7ff8a8aaa0cebc12a3bcc,0xfce86e339dc3131c489202ec3b6c8d4319c61f15,3.8738,0.045218,90346,1228071,192
c75cb66ae28d8ebc,2024-06-15 18:54:00,0xd4e33e2934280979f580a63f992daa7d0de2cd64,0x0b35b06a22779418f775a804f36485f7bc978071,216.7073,0.017478,60974,1896880,395
ff5a1ae012afa5d4,2024-01-24 08:59:00,0x670671cd97404156226e507973f2ab8330d3022c,0x718127812c05853f0bec61582a4a3840b1c844fe,73.9742,0.025748,37371,1488011,583
7f2253d7e228b22a,2024-08-17 16:56:00,0xad8fa913d25b3970c6efa8ca504da8ba670ce2a9,0x7125e777a6b199fc4e8c2a0d024215e393c06bf7,11.077,0.039204,66084,1312282,414
8722616204217edd,2024-10-19 02:51:00,0x88820462180e5c893eff2ed73f4ec33e205d1cd5,0x4e07408562bedb8b60ce05c1decfe3ad16b72230,0.2769,0.019887,50629,1173895,255
96061e92f58e4bdc,2024-07-13 23:06:00,0xe6fcc0253ed7a328a10eb6e2e1ad6abcad60c374,0x09895de0407bcb0386733daa14bdb5dfa5445055,84.4948,0.031142,72184,1430424,480
eb624dbe56eb6620,2024-02-18 04:43:00,0xa6c2a2325dfd588f202a240a06ccb2b037854e70,0xa15faf6f6c7e4c11d7956175f4a1c01edffff6e1,61.3548,0.043132,82916,1316205,432
f369cb89fc627e66,2024-06-02 15:11:00,0xbff3992c1d4f9aa5a7945023e32989d83c60ae06,0x38b83caefa1ef26940f1d07bd4ec94c60809b0f8,65.2831,0.047481,94972,1948163,74
f74efabef12ea619,2024-08-17 03:23:00,0xdff17949eb4f9ecd9361bb97c38a9404f3d03456,0x8e46760943785a93c7bbfd1b0e733299b05f4d9f,73.7607,0.007439,83187,1101376,22
a88a7902cb4ef697,2024-06-03 19:55:00,0x131b0c35e2d7edef9dd63f48eff39341ef0a5f77,0xaee4848a8580f31102073d34012cb3700fee3e61,3.8465,0.046337,33984,1425106,222
349c41201b62db85,2024-12-29 12:41:00,0xa5abb1500bdeaef41e2edd598c015edfaa467930,0xe2fa8f5b4364b8ef4dd1f26ab47105d908d06ec8,22.1946,0.024657,54039,1865566,251
98a3ab7c340e8a03,2024-10-15 02:10:00,0x2f1d593cd98cb5bf81eb9d880221122342784ac5,0x63db0204e2f34aaadace364d046ef5d7614b8cb2,6.1575,0.012986,79606,1833487,502
48449a14a4ff7d79,2024-11-30 03:01:00,0x367461e6dd07bdb57342cb64b2a8d8e0fa13c538,0x5344c4110f483793dc352c388e67776724c36b4b,99.4265,0.023011,31616,1767629,222
5316ca1c5ddca8e6,2024-04-14 00:51:00,0xfc56dbc6d4652b315b86b71c8d688c1ccdea9c5f,0xbe4b2f45069c180ef309521f6770146920df18e6,48.8151,0.049004,71072,1281652,347
a46e37632fa6ca51,2024-07-11 21:06:00,0x349c41201b62db851192665c504b350ff98c6b45,0x620c9c332101a5bae955c66ae72268fbcd397276,20.0909,0.024682,45574,1959791,182
bbb965ab0c80d653,2024-04-11 16:13:00,0x67eab6db6703cdf9acf656bbb09640fcde2ff197,0xad21a2b810af49a8b9241e10dfce3a016987441c,3.2834,0.016505,24430,1472132,173
44c8031cb036a735,2024-06-28 14:07:00,0x1706be6c293444756e72b05e4afa9eb1038e552a,0xcc6bb91d4a9aec9fe2e20ae49fd18166f522a791,18.6244,0.031707,33676,1158056,474
b4944c6ff08dc6f4,2024-07-10 07:44:00,0x6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9,0x35bbce4007c5cd57a4c6dcabbdf5b347c9557ec1,19.6657,0.012083,31816,1634457,506
434c9b5ae514646b,2024-11-07 23:25:00,0x62e66f3e9936906923febd26f9d2536edf389369,0x09a1b036b82baba3177d83c27c1f7d0beacaac6d,65.3938,0.003886,53733,1794557,404
bdd2d3af3a5a1213,2024-10-17 20:01:00,0x9f484139a27415ae2e8612bf6c65a8101a18eb5e,0x524b2d27a1e7fbc3a1614fa661e2dcad68462352,50.7445,0.006531,23050,1560347,317
8b940be7fb78aaa6,2024-09-20 14:20:00,0x1253e9373e781b7500266caa55150e08e210bc8c,0xc57727d64e318e2ea42af2b4c3360999ced13440,109.1126,0.006489,54933,1462785,192
cd70bea023f752a0,2024-06-08 16:54:00,0xc66bbe9d118f554bfdba35a609848b9ab2d9c22e,0x3da6ee6699da1eb52d358aa59b8e1cf6b5d77db2,31.9533,0.00768,45951,1627697,519
69f59c273b6e669a,2024-04-10 17:31:00,0x74332c78b10e3ee51ac4a3c18ccc15c1b6c9807b,0x5fbc314fb0b511345465b5b907ec6961328e5e39,6.3686,0.007027,53413,1934591,555
1da51b8d8ff98f6a,2024-12-25 08:48:00,0x43c727ee4fc7250574d2ef90cfa16626388a10e1,0x25dac95b8f595046bc435139636b0e2f1ff6e0ea,62.4563,0.03208,55801,1499653,573
8241649609f88ccd,2024-03-07 04:45:00,0x062f50753b9095ee2eff40f888d93e61f2ffeb66,0xe078af3026edb42cc26b32784baa142a79970078,71.5196,0.009176,76619,1529992,236
6e4001871c0cf27c,2024-02-04 07:25:00,0x290a0b92873bdf4e47986dc5208037bad7527653,0xfbb2a73b0bacf3953186a92029e3e9b130373a9f,41.1944,0.017349,53913,1978080,445
e3d6c4d4599e0088,2024-03-20 20:15:00,0x3de8392541ace28284aca7f2724273739fcf4cf7,0x5426d2ca50f244fb43fe9eafc82da08f33f3b4f8,73.6945,0.04485,61600,1728744,431
ad48ff99415b2f00,2024-04-21 07:05:00,0x10e4e7caf8b078429bb1c80b1a10118ac6f963ef,0xd7be6321b3d940822dd195bcc86cca411cd9d95f,34.0407,0.023751,78775,1742488,563
7b1a278f5abe8e9d,2024-04-26 11:53:00,0x6affdae3b3c1aa6aa7689e9b6a7b3225a636aa1a,0x7559ca4a957c8c82ba04781cd66a68d6022229fc,36.9839,0.033411,56400,1635567,30
d6d824abba4afde8,2024-11-03 09:46:00,0x96bb293aaa330ef307ee004448b92b75ffdc25ad,0x35c71bd7eaf4607047bb7c186d17251942204229,27.8907,0.008699,25494,1989964,563
29db0c6782dbd500,2024-02-16 06:13:00,0xde0023e398111d43424845aaeee2e119249cc056,0x011af72a910ac4acf367eef9e6b761e0980842c3,1.2874,0.009695,95691,1682568,406
8c1f1046219ddd21,2024-10-07 04:17:00,0x477f4b2cdd3fe2b9fdd7dfb887f98252ef26cecf,0x219de1387a6743e583e805aad3bf0ffc69dc2107,5.7084,0.002139,64001,1642804,114
ad57366865126e55,2024-10-04 21:16:00,0x44cb730c420480a0477b505ae68af508fb90f96c,0x99a0b871c9047c4f5555fcf062e0623174bae387,1.5967,0.00853,88364,1522828,201
16dc368a89b428b2,2024-12-06 19:45:00,0x03a3d955b8799a90f1ff5a39479fde8e618f8ca3,0x6af1f692e9496c6d0b668316eccb93276ae6b677,50.5865,0.014002,66028,1478366,26
37834f2f25762f23,2024-07-02 01:46:00,0x6fc8f95bc6465849249d974d53eecc56c00ffda0,0x30e26cef13a6dbbf0e3035f8c16f55670f4e468e,18.8698,0.008933,58573,1721384,129
454f63ac30c83229,2024-01-09 08:38:00,0x050a010ce24d0896056e9a36a1940738d38f469d,0xc032851ed192d8ac0a3ad04b0ef3060b44d1f6d6,35.5219,0.004526,21806,1957386,402
5ef6fdf32513aa7c,2024-03-24 09:56:00,0xcebe3d9d614ba5c19f633566104315854a11353a,0x5092c37bcbc9f0fb33cb0f9cab7aa5ae94ed0f12,119.0633,0.00612,77638,1419139,434
1253e9373e781b75,2024-07-13 07:06:00,0x2af4dd48399a5cf64c23fc7933e11aaf6171d800,0x811786ad1ae74adfdd20dd0372abaaebc6246e34,14.3369,0.023093,50757,1519777,138
482d9673cfee5de3,2024-09-04 16:59:00,0x7f2253d7e228b22a08bda1f09c516f6fead81df6,0xa4e987d17584557e2fbed011cddf66dc5185338b,26.4141,0.010396,55636,1376188,139
3346f2bbf6c34bd2,2024-03-22 05:30:00,0x0cce0bd361c46fcde41daebc801da75e21320763,0xdf56bc061e91023bff33c6ba0d49d166a60e3aa9,70.4375,0.018277,69280,1232549,581
9537f32ec7599e1a,2024-08-01 17:17:00,0x09eac95eb995b821f45353054da3c7eec5f5171f,0x5844a72aee9269a68da28cae55c706d824b02ffb,12.9903,0.025221,45262,1553453,569
0fd42b3f73c448b3,2024-11-12 14:04:00,0xdeeeb5df3f2cee6bf4e597a8a3a878a6ce49b932,0x07e46896ba89f88776fed50a1b7895129f9b9af7,4.0052,0.034551,83211,1591491,38
9bdb2af6799204a2,2024-04-25 04:00:00,0x3fdba35f04dc8c462986c992bcf8755462571130,0xf53f2fb9b99180ea02b1f345b6c862e6bdde16e3,17.107,0.002062,75842,1484965,106
f6e0a1e2ac41945a,2024-11-26 09:23:00,0x8a9a02d73aeefd97306a08c30969a9e8d5ef0396,0x209eb5f20ab018ff6f1e42b98e5b57921aa4e2b7,8.7904,0.039991,77979,1790546,19
b1556dea32e9d0cd,2024-01-03 08:42:00,0x0a1f1256f9bac68e806442aa76455bb761af5414,0xa934c244755c66aebb0d6f9f5687038ffae8f00b,132.7475,0.031432,59197,1982469,251
6c658ee83fb7e812,2024-07-10 19:03:00,0x55e8ab098d48f8be5578e3d3708496d152a27c4c,0x3c1b7053f0edd447b778edbc0ad8359b0fa892d6,82.5444,0.00418,62844,1036321,241
9f1f9dce319c4700,2024-12-30 12:22:00,0x5344c4110f483793dc352c388e67776724c36b4b,0xa4c6af0cb6f02dff01ba174e4cf11f24f73d9ed1,50.1747,0.043692,85754,1335441,293
28dae7c8bde2f3ca,2024-05-10 02:10:00,0x0fd42b3f73c448b34940b339f87d07adf116b05c,0x313c938e0103b56b43632b702e3e63447fab1f90,102.576,0.046052,55157,1883084,209
e5b861a6d8a966df,2024-03-18 11:39:00,0x3538a1ef2e113da64249eea7bd068b585ec7ce5d,0x7125e777a6b199fc4e8c2a0d024215e393c06bf7,81.3984,0.003148,98129,1885736,88
2ac878b0e2180616,2024-08-05 07:42:00,0x72805ff7c0f210f3aa6e66f3f208974437611c64,0x6f81082badfd007354ac6ebb78adaa04bfedf9a1,10.3248,0.013916,61042,1245014,182
85daaf6f7055cd57,2024-05-24 20:13:00,0x9b15fed64ef16980f625aeed46ab4cd2c4986905,0x0fecf9247f3ddc84db8a804fa3065c013baf6b7c,111.5407,0.040329,82665,1156498,476
3038bfb575bee6a0,2024-04-21 07:03:00,0xe9ad42e2c3f4805614f568186b0282219cf7350b,0xecac903ea62dc1d5446a88330af0a17ce89c7787,38.755,0.037438,48376,1017772,590
2abaca4911e68fa9,2024-09-29 06:37:00,0x1bee34b6262a7777362f96e3dd5635764e820f97,0xba9c5622470525f1bbed5f36077631df5089db3a,82.3674,0.009308,76554,1890186,425
89aa1e580023722d,2024-04-27 15:16:00,0x12e967ca0f368d0d8511518c58c6929146650bb1,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17,113.2121,0.010547,35199,1790144,458
1be00341082e25c4,2024-01-01 09:59:00,0x064c3e311ef63912b0cc91db9681ce2d301c3e76,0x38d66d9692ac590000a91b03a88da1c88d51fab2,19.1365,0.018587,71948,1394583,96
a665a45920422f9d,2024-08-24 01:02:00,0x5c3e9040008c91509e2d28e5308034b677d4e2cc,0xd4b9aead1dd10a596542d1d8211a5021b9c3e894,5.8296,0.024278,94781,1238389,110
6affdae3b3c1aa6a,2024-12-21 19:00:00,0xc75de23d89df36ba921287616ee8edb4c986e328,0x926a7fc32c08e49183ba9969eb0fe284d7572a79,12.9343,0.030951,93750,1639430,17
0f8ef3377b30fc47,2024-01-15 04:22:00,0x75c3e223190bf1a1fa2af808d1dfcdffe33727d5,0x90b5bc7f03c840b2efddb22ffdfc37dd12cb391b,27.8529,0.018509,87262,1616024,209
65a699905c026193,2024-03-22 11:01:00,0x580811fa95269f3ecd4f22d176e079d360935736,0x9644294ac4ffb3091eef01219b3fe4fe467f0589,85.1915,0.02318,67600,1051924,514
922c7954216ccfe7,2024-09-21 07:32:00,0x8b80f49ec2822cb3cdbe97d9405e39ae40ba418b,0xd7be6321b3d940822dd195bcc86cca411cd9d95f,98.5672,0.037399,97898,1528014,96
2747b7c718564ba5,2024-08-11 22:11:00,0x20ca98162ba780883712eb701c84e4c06f73aba7,0x454f63ac30c8322997ef025edff6abd23e0dbe7b,0.3488,0.00193,83483,1351296,52
6566230e3a3ce377,2024-06-23 08:43:00,0x926a7fc32c08e49183ba9969eb0fe284d7572a79,0x62f6d46c48c7d9ff3d09a408d0ec880f167a5dc9,35.7438,0.012697,39297,1027723,394
38d66d9692ac5900,2024-02-12 04:18:00,0x8b5551ea922dd24625c45051c64adb50fdff91fe,0x80c39b8ca01cdfda142928ba683d503173017d52,27.0137,0.035696,51448,1913401,444
eeca91fd439b6d5e,2024-06-24 09:32:00,0x27d719c754aacd492a6dc8a1b76619355abcf5ef,0xcaa1aedb2a6ce96b39b9fde1a49e1ebcb431b6da,12.5584,0.044771,47172,1758470,417
dbb1ded63bc70732,2024-02-27 08:22:00,0x7b81eb727ed48055fa55c5e03aaa43f27b01bd9b,0x454f63ac30c8322997ef025edff6abd23e0dbe7b,6.384,0.025633,63874,1886926,492
d2f483672c0239f6,2024-03-03 08:54:00,0x43d244581aa23a744de9d775979165eb226a80e2,0x5109a4e14cbbfda6b4512fc17ff13814ff9427f7,20.5954,0.026652,28657,1664468,26
5d389f5e2e34c6b0,2024-12-19 21:17:00,0x68e1e435db6ab43fd38ae5df6c6a03b50a5c9c62,0xee1a7173778d6b708b4e532f6b997fcd54053fad,143.1561,0.005448,46425,1208786,157
13671077b66a2987,2024-02-20 09:34:00,0xcc6bb91d4a9aec9fe2e20ae49fd18166f522a791,0x1e5ee5e58c8f490ae68e7e91b1575ebefc2bf6c2,19.5192,0.022426,47685,1559931,286
